case,prediction
20389,2.60E-02
20390,9.94E-01
20391,1.35E-01
20392,1.06E-02
20393,4.84E-02
20394,1.28E-01
20395,9.45E-01
20396,2.37E-02
20397,2.27E-03
20398,9.36E-01
20399,6.55E-02
20400,2.41E-03
20401,3.28E-03
20402,5.61E-02
20403,9.97E-01
20404,9.83E-01
20405,2.26E-02
20406,8.73E-01
20407,2.61E-02
20408,5.52E-03
20409,9.74E-01
20410,9.81E-03
20411,1.12E-02
20412,7.24E-02
20413,1.75E-03
20414,9.85E-01
20415,6.03E-01
20416,1.78E-02
20417,1.81E-02
20418,2.00E-03
20419,9.99E-01
20420,5.14E-02
20421,1.22E-01
20422,3.86E-01
20423,9.96E-01
20424,7.37E-01
20425,9.89E-01
20426,6.84E-01
20427,6.10E-01
20428,3.32E-01
20429,2.03E-03
20430,2.22E-01
20431,9.57E-01
20432,9.97E-01
20433,3.75E-01
20434,9.42E-01
20435,4.67E-02
20436,9.96E-01
20437,7.04E-01
20438,1.02E-02
20439,5.44E-03
20440,2.77E-02
20441,1.08E-03
20442,4.75E-01
20443,2.36E-03
20444,9.29E-01
20445,9.98E-01
20446,1.87E-01
20447,6.63E-01
20448,1.37E-02
20449,2.54E-01
20450,9.25E-01
20451,9.90E-01
20452,3.86E-03
20453,2.96E-03
20454,9.65E-01
20455,9.94E-01
20456,3.27E-02
20457,9.99E-01
20458,9.54E-01
20459,9.98E-01
20460,6.22E-01
20461,9.78E-01
20462,6.52E-02
20463,9.99E-01
20464,9.97E-01
20465,8.88E-01
20466,1.14E-01
20467,1.74E-02
20468,7.19E-01
20469,3.86E-02
20470,5.47E-01
20471,9.98E-01
20472,2.03E-02
20473,9.97E-01
20474,1.01E-02
20475,9.87E-01
20476,9.97E-01
20477,2.80E-02
20478,9.98E-01
20479,1.32E-01
20480,8.99E-03
20481,1.34E-03
20482,8.10E-01
20483,6.47E-02
20484,9.98E-01
20485,5.11E-01
20486,9.43E-01
20487,9.79E-01
20488,9.95E-01
20489,9.67E-01
20490,9.99E-01
20491,8.27E-01
20492,9.88E-01
20493,9.96E-01
20494,8.57E-01
20495,9.98E-01
20496,2.26E-02
20497,9.97E-01
20498,3.13E-02
20499,5.72E-01
20500,9.35E-01
20501,9.34E-01
20502,5.71E-01
20503,1.41E-01
20504,6.99E-01
20505,9.95E-01
20506,9.17E-01
20507,9.03E-01
20508,1.00E+00
20509,9.99E-01
20510,9.99E-01
20511,9.98E-01
20512,9.80E-01
20513,1.08E-02
20514,9.90E-01
20515,1.07E-01
20516,8.95E-01
20517,2.75E-01
20518,2.66E-01
20519,9.95E-01
20520,4.93E-01
20521,9.71E-01
20522,6.12E-01
20523,3.47E-02
20524,9.58E-01
20525,9.98E-01
20526,7.72E-01
20527,1.09E-02
20528,3.99E-02
20529,7.26E-01
20530,9.96E-01
20531,1.52E-01
20532,6.86E-01
20533,9.91E-01
20534,9.93E-01
20535,1.02E-01
20536,9.96E-01
20537,9.92E-01
20538,1.38E-02
20539,9.41E-01
20540,8.28E-02
20541,7.45E-01
20542,8.65E-03
20543,8.61E-01
20544,2.34E-01
20545,9.05E-01
20546,8.00E-01
20547,9.95E-01
20548,5.08E-03
20549,7.29E-01
20550,9.97E-01
20551,9.72E-01
20552,7.21E-01
20553,4.06E-01
20554,9.96E-01
20555,9.99E-01
20556,9.99E-01
20557,5.85E-01
20558,9.96E-01
20559,9.96E-01
20560,9.95E-01
20561,9.50E-01
20562,9.97E-01
20563,9.96E-01
20564,8.88E-01
20565,9.77E-01
20566,9.91E-01
20567,1.45E-02
20568,9.98E-01
20569,7.66E-01
20570,9.29E-01
20571,9.69E-01
20572,8.56E-01
20573,8.82E-01
20574,9.92E-01
20575,9.91E-01
20576,4.45E-01
20577,9.88E-01
20578,9.82E-01
20579,9.98E-01
20580,9.98E-01
20581,8.87E-01
20582,2.23E-03
20583,7.39E-01
20584,8.55E-02
20585,9.76E-01
20586,3.98E-02
20587,8.89E-01
20588,7.40E-01
20589,6.91E-01
20590,9.98E-01
20591,8.93E-01
20592,9.89E-01
20593,9.89E-01
20594,9.94E-01
20595,9.83E-01
20596,9.91E-01
20597,9.80E-01
20598,9.12E-01
20599,3.92E-01
20600,8.34E-01
20601,8.65E-01
20602,2.41E-02
20603,4.71E-02
20604,9.44E-01
20605,9.91E-01
20606,9.12E-01
20607,9.99E-01
20608,7.61E-01
20609,2.71E-02
20610,9.99E-01
20611,5.06E-01
20612,9.94E-01
20613,3.10E-01
20614,9.59E-01
20615,6.47E-01
20616,9.94E-01
20617,2.94E-01
20618,9.69E-01
20619,9.99E-01
20620,9.99E-01
20621,8.08E-02
20622,9.99E-01
20623,5.17E-02
20624,9.83E-01
20625,9.83E-01
20626,5.64E-02
20627,1.28E-01
20628,9.88E-02
20629,3.02E-02
20630,1.03E-01
20631,2.37E-02
20632,7.08E-03
20633,9.97E-01
20634,9.99E-01
20635,9.98E-01
20636,9.96E-01
20637,9.98E-01
20638,1.35E-01
20639,9.18E-02
20640,6.16E-02
20641,1.61E-01
20642,9.26E-01
20643,9.97E-01
20644,9.52E-01
20645,9.95E-03
20646,9.98E-01
20647,8.94E-02
20648,1.39E-01
20649,1.47E-01
20650,8.87E-01
20651,9.90E-01
20652,9.96E-01
20653,7.53E-01
20654,7.61E-02
20655,5.78E-01
20656,2.37E-01
20657,9.94E-01
20658,4.45E-02
20659,9.99E-01
20660,5.14E-01
20661,3.60E-01
20662,2.63E-02
20663,4.85E-01
20664,9.95E-01
20665,4.71E-01
20666,9.99E-01
20667,2.78E-01
20668,9.80E-01
20669,9.59E-01
20670,8.69E-01
20671,9.87E-01
20672,7.73E-01
20673,8.31E-01
20674,7.32E-03
20675,6.43E-04
20676,9.90E-01
20677,9.99E-01
20678,9.67E-01
20679,9.31E-01
20680,9.63E-01
20681,1.43E-02
20682,9.99E-01
20683,1.86E-01
20684,8.68E-01
20685,9.98E-01
20686,9.77E-01
20687,8.96E-01
20688,6.98E-04
20689,4.25E-03
20690,9.79E-01
20691,9.28E-01
20692,1.36E-01
20693,2.59E-02
20694,9.98E-01
20695,9.95E-01
20696,8.13E-01
20697,9.19E-01
20698,6.21E-03
20699,1.82E-02
20700,9.88E-01
20701,6.12E-01
20702,7.44E-02
20703,5.03E-04
20704,2.23E-01
20705,8.92E-01
20706,2.05E-01
20707,9.99E-01
20708,4.15E-02
20709,1.63E-01
20710,1.19E-01
20711,8.87E-01
20712,9.94E-01
20713,7.23E-02
20714,7.61E-01
20715,3.07E-03
20716,1.03E-01
20717,9.95E-01
20718,9.95E-01
20719,8.88E-02
20720,8.66E-01
20721,3.20E-02
20722,9.99E-01
20723,8.93E-01
20724,1.02E-02
20725,7.40E-01
20726,7.14E-03
20727,1.96E-02
20728,1.00E+00
20729,9.91E-01
20730,4.06E-02
20731,9.98E-02
20732,9.88E-01
20733,9.53E-01
20734,9.99E-01
20735,1.74E-02
20736,7.32E-01
20737,2.78E-01
20738,5.10E-01
20739,9.99E-01
20740,1.09E-02
20741,2.13E-02
20742,7.95E-01
20743,1.49E-02
20744,2.35E-03
20745,2.27E-01
20746,5.74E-03
20747,9.88E-01
20748,9.76E-01
20749,1.24E-02
20750,8.71E-01
20751,9.87E-01
20752,6.38E-02
20753,3.28E-03
20754,2.94E-03
20755,9.94E-01
20756,9.89E-01
20757,7.82E-01
20758,9.80E-01
20759,9.06E-03
20760,8.08E-01
20761,2.05E-03
20762,1.00E+00
20763,5.64E-02
20764,1.02E-02
20765,3.54E-03
20766,4.87E-02
20767,9.95E-01
20768,2.52E-03
20769,3.73E-03
20770,2.57E-02
20771,9.71E-01
20772,1.00E+00
20773,9.99E-01
20774,3.18E-02
20775,2.99E-01
20776,1.68E-03
20777,1.24E-01
20778,9.99E-01
20779,1.00E-01
20780,9.99E-01
20781,3.81E-03
20782,3.55E-03
20783,4.17E-03
20784,4.97E-03
20785,5.10E-04
20786,1.72E-02
20787,4.20E-01
20788,4.92E-04
20789,4.18E-02
20790,8.32E-03
20791,3.08E-01
20792,1.85E-02
20793,5.88E-04
20794,5.47E-03
20795,7.48E-03
20796,9.82E-01
20797,1.82E-03
20798,1.36E-03
20799,1.16E-03
20800,1.42E-03
20801,2.17E-02
20802,2.47E-01
20803,5.97E-03
20804,2.08E-02
20805,9.24E-01
20806,9.77E-01
20807,2.90E-02
20808,1.04E-02
20809,8.91E-04
20810,6.22E-03
20811,1.27E-03
20812,8.29E-03
20813,2.54E-02
20814,2.46E-03
20815,4.50E-03
20816,9.32E-02
20817,1.22E-01
20818,4.45E-03
20819,3.40E-03
20820,3.24E-03
20821,4.89E-01
20822,6.48E-03
20823,3.89E-02
20824,1.67E-04
20825,1.77E-03
20826,8.82E-04
20827,2.57E-03
20828,3.66E-03
20829,2.59E-03
20830,5.86E-01
20831,1.82E-03
20832,2.26E-03
20833,6.26E-03
20834,2.00E-02
20835,8.13E-04
20836,2.79E-02
20837,1.67E-02
20838,3.17E-03
20839,4.01E-03
20840,9.74E-02
20841,1.77E-03
20842,2.48E-03
20843,4.47E-03
20844,9.16E-03
20845,5.01E-04
20846,7.25E-03
20847,2.56E-02
20848,1.62E-01
20849,5.74E-04
20850,5.90E-04
20851,2.84E-02
20852,2.31E-03
20853,3.17E-03
20854,1.08E-01
20855,4.10E-02
20856,3.06E-02
20857,3.44E-02
20858,4.59E-01
20859,2.00E-03
20860,8.59E-01
20861,4.20E-03
20862,2.26E-03
20863,6.19E-03
20864,1.34E-02
20865,9.57E-01
20866,7.52E-04
20867,8.95E-01
20868,1.16E-02
20869,3.87E-02
20870,1.51E-01
20871,1.00E-03
20872,3.75E-02
20873,1.42E-02
20874,2.14E-02
20875,9.00E-03
20876,2.31E-03
20877,3.60E-03
20878,1.04E-01
20879,4.12E-03
20880,3.54E-03
20881,1.34E-03
20882,5.00E-03
20883,6.79E-03
20884,6.08E-02
20885,1.14E-03
20886,1.72E-03
20887,6.36E-02
20888,7.04E-03
20889,5.96E-01
20890,3.79E-03
20891,2.88E-03
20892,9.00E-04
20893,2.96E-03
20894,8.17E-03
20895,6.05E-03
20896,1.17E-02
20897,3.41E-02
20898,5.17E-03
20899,9.55E-03
20900,1.90E-02
20901,1.07E-03
20902,2.18E-01
20903,3.90E-03
20904,1.97E-02
20905,1.30E-02
20906,9.01E-01
20907,8.53E-02
20908,4.65E-03
20909,2.74E-01
20910,1.95E-03
20911,2.18E-02
20912,7.74E-04
20913,4.63E-03
20914,5.49E-03
20915,3.98E-02
20916,9.85E-03
20917,3.07E-02
20918,2.93E-03
20919,4.82E-03
20920,9.12E-03
20921,4.98E-02
20922,7.44E-03
20923,1.61E-01
20924,1.40E-01
20925,1.81E-02
20926,3.77E-03
20927,1.69E-01
20928,5.06E-03
20929,3.02E-02
20930,2.45E-03
20931,1.06E-02
20932,2.58E-03
20933,9.63E-04
20934,2.19E-01
20935,5.53E-01
20936,3.85E-02
20937,1.19E-02
20938,1.37E-02
20939,2.45E-02
20940,6.77E-01
20941,6.19E-03
20942,1.77E-03
20943,8.46E-04
20944,2.42E-03
20945,5.03E-01
20946,4.50E-03
20947,7.41E-03
20948,9.92E-01
20949,6.27E-03
20950,1.34E-01
20951,5.63E-03
20952,1.23E-01
20953,4.48E-03
20954,6.79E-03
20955,3.61E-03
20956,1.58E-02
20957,4.88E-02
20958,3.24E-03
20959,4.59E-03
20960,1.83E-03
20961,8.10E-03
20962,1.03E-02
20963,7.20E-04
20964,4.55E-03
20965,1.50E-02
20966,6.61E-03
20967,7.98E-03
20968,5.12E-02
20969,2.90E-02
20970,2.54E-03
20971,1.86E-02
20972,1.78E-02
20973,5.04E-02
20974,1.15E-01
20975,1.40E-03
20976,6.38E-02
20977,5.94E-02
20978,1.40E-02
20979,3.44E-03
20980,3.70E-03
20981,1.33E-03
20982,1.29E-02
20983,1.60E-03
20984,1.03E-02
20985,9.89E-01
20986,2.55E-03
20987,2.12E-03
20988,4.45E-04
20989,7.42E-03
20990,6.25E-03
20991,9.96E-01
20992,2.10E-02
20993,3.12E-03
20994,1.22E-02
20995,1.20E-02
20996,1.28E-03
20997,8.84E-03
20998,1.70E-01
20999,4.39E-02
21000,3.97E-03
21001,7.86E-01
21002,1.41E-03
21003,8.40E-03
21004,2.39E-03
21005,7.24E-03
21006,2.88E-01
21007,2.17E-02
21008,3.05E-03
21009,1.35E-01
21010,2.44E-03
21011,1.61E-02
21012,1.07E-02
21013,3.51E-01
21014,2.81E-02
21015,9.99E-01
21016,3.97E-03
21017,1.49E-02
21018,6.41E-03
21019,1.32E-03
21020,7.85E-01
21021,1.12E-02
21022,4.34E-03
21023,9.06E-02
21024,2.98E-02
21025,1.19E-01
21026,1.95E-01
21027,1.34E-02
21028,1.52E-03
21029,5.48E-03
21030,1.01E-02
21031,6.48E-01
21032,1.20E-03
21033,4.02E-02
21034,1.47E-02
21035,1.29E-01
21036,1.98E-03
21037,8.56E-03
21038,6.92E-02
21039,9.96E-01
21040,7.14E-01
21041,5.28E-01
21042,7.36E-04
21043,8.73E-03
21044,9.70E-01
21045,2.95E-03
21046,7.57E-01
21047,4.82E-03
21048,4.78E-01
21049,9.99E-01
21050,9.89E-01
21051,4.45E-03
21052,6.17E-01
21053,1.68E-02
21054,1.25E-02
21055,2.92E-02
21056,1.60E-03
21057,2.30E-02
21058,2.62E-02
21059,8.33E-03
21060,1.96E-03
21061,8.95E-04
21062,2.22E-02
21063,9.84E-01
21064,1.47E-02
21065,7.07E-02
21066,9.91E-01
21067,9.68E-01
21068,1.11E-02
21069,3.61E-01
21070,9.93E-01
21071,1.42E-02
21072,5.04E-01
21073,9.93E-01
21074,9.74E-01
21075,2.17E-03
21076,1.61E-03
21077,7.92E-03
21078,1.40E-02
21079,9.92E-01
21080,9.99E-01
21081,5.12E-03
21082,2.56E-01
21083,7.59E-03
21084,1.13E-02
21085,1.71E-01
21086,1.39E-01
21087,4.48E-02
21088,7.05E-02
21089,9.77E-01
21090,1.08E-01
21091,9.98E-01
21092,9.74E-01
21093,1.46E-01
21094,2.47E-01
21095,5.31E-03
21096,2.19E-01
21097,3.49E-03
21098,9.99E-01
21099,2.94E-01
21100,1.25E-01
21101,2.53E-01
21102,4.03E-01
21103,7.03E-04
21104,9.92E-01
21105,9.60E-01
21106,9.00E-01
21107,9.98E-01
21108,9.62E-01
21109,8.32E-01
21110,9.95E-01
21111,3.37E-02
21112,9.85E-01
21113,9.94E-01
21114,9.99E-01
21115,9.99E-01
21116,9.88E-01
21117,5.50E-01
21118,4.00E-03
21119,3.44E-01
21120,4.22E-02
21121,2.37E-02
21122,9.13E-01
21123,9.50E-02
21124,7.36E-04
21125,5.67E-01
21126,2.21E-01
21127,5.23E-01
21128,9.91E-01
21129,3.61E-02
21130,9.90E-01
21131,5.96E-01
21132,9.93E-01
21133,9.99E-01
21134,1.00E+00
21135,9.97E-01
21136,4.47E-03
21137,2.05E-01
21138,1.22E-01
21139,1.13E-02
21140,8.88E-01
21141,3.01E-02
21142,9.88E-01
21143,9.97E-01
21144,9.95E-01
21145,8.40E-01
21146,9.65E-01
21147,9.79E-01
21148,5.40E-01
21149,9.69E-01
21150,9.85E-01
21151,9.98E-01
21152,9.77E-01
21153,9.83E-01
21154,3.84E-01
21155,9.69E-01
21156,9.89E-01
21157,9.98E-01
21158,9.45E-01
21159,7.76E-01
21160,9.56E-03
21161,9.89E-01
21162,9.98E-01
21163,9.96E-01
21164,9.87E-01
21165,9.98E-01
21166,8.82E-01
21167,9.60E-01
21168,9.99E-01
21169,9.98E-01
21170,9.65E-01
21171,2.55E-02
21172,9.33E-01
21173,1.48E-01
21174,9.98E-01
21175,5.05E-03
21176,9.15E-01
21177,2.40E-01
21178,9.99E-01
21179,9.11E-01
21180,5.88E-01
21181,1.18E-03
21182,9.90E-01
21183,7.25E-01
21184,9.98E-01
21185,8.75E-03
21186,9.78E-01
21187,5.48E-01
21188,9.91E-01
21189,7.67E-01
21190,9.94E-01
21191,9.97E-01
21192,9.98E-01
21193,9.85E-01
21194,9.83E-01
21195,9.85E-01
21196,9.63E-01
21197,9.51E-01
21198,9.99E-01
21199,9.85E-01
21200,5.18E-02
21201,9.81E-01
21202,9.95E-01
21203,9.97E-01
21204,3.44E-03
21205,1.21E-01
21206,9.87E-01
21207,8.71E-02
21208,5.88E-03
21209,8.57E-01
21210,9.07E-01
21211,9.99E-01
21212,7.48E-01
21213,9.59E-01
21214,9.83E-01
21215,7.66E-01
21216,9.66E-01
21217,9.95E-01
21218,9.38E-01
21219,9.97E-01
21220,9.60E-01
21221,6.50E-02
21222,9.72E-01
21223,9.95E-01
21224,9.90E-01
21225,3.67E-01
21226,9.54E-01
21227,2.91E-01
21228,9.97E-01
21229,1.48E-01
21230,1.46E-01
21231,6.09E-01
21232,9.96E-01
21233,9.99E-01
21234,9.98E-01
21235,9.82E-01
21236,1.12E-01
21237,8.55E-01
21238,9.99E-01
21239,9.95E-01
21240,9.98E-01
21241,9.94E-01
21242,9.99E-01
21243,8.88E-01
21244,9.96E-01
21245,1.68E-01
21246,9.99E-01
21247,9.89E-01
21248,9.97E-01
21249,9.54E-01
21250,9.96E-01
21251,9.99E-01
21252,9.93E-01
21253,6.22E-01
21254,8.41E-01
21255,9.99E-01
21256,9.97E-01
21257,9.92E-01
21258,6.20E-03
21259,9.97E-01
21260,9.96E-01
21261,9.96E-01
21262,9.89E-01
21263,8.77E-01
21264,9.30E-01
21265,6.76E-02
21266,9.92E-01
21267,6.57E-01
21268,1.97E-01
21269,9.52E-01
21270,5.68E-01
21271,7.65E-01
21272,9.89E-01
21273,9.16E-01
21274,8.24E-01
21275,9.99E-01
21276,6.52E-01
21277,8.83E-02
21278,1.00E+00
21279,9.97E-01
21280,3.15E-01
21281,9.99E-01
21282,9.62E-01
21283,1.68E-01
21284,8.57E-02
21285,9.99E-01
21286,1.79E-02
21287,5.05E-01
21288,9.26E-01
21289,9.94E-01
21290,9.58E-01
21291,1.91E-02
21292,9.99E-01
21293,9.91E-01
21294,4.97E-02
21295,3.32E-01
21296,2.15E-01
21297,9.76E-01
21298,9.98E-01
21299,3.13E-01
21300,1.08E-01
21301,8.33E-01
21302,9.98E-01
21303,9.96E-01
21304,9.84E-01
21305,2.42E-03
21306,9.99E-01
21307,9.96E-01
21308,2.30E-01
21309,9.92E-01
21310,9.91E-01
21311,9.97E-01
21312,1.65E-01
21313,9.99E-01
21314,9.96E-01
21315,9.99E-01
21316,9.76E-01
21317,9.95E-01
21318,9.42E-01
21319,9.47E-01
21320,7.12E-01
21321,9.93E-01
21322,4.13E-02
21323,9.99E-01
21324,5.95E-02
21325,9.95E-01
21326,8.73E-01
21327,9.73E-01
21328,9.35E-01
21329,9.99E-01
21330,9.91E-01
21331,1.78E-01
21332,9.94E-01
21333,5.95E-01
21334,9.98E-01
21335,5.83E-02
21336,9.80E-01
21337,9.60E-01
21338,8.99E-01
21339,9.94E-01
21340,9.93E-01
21341,9.71E-01
21342,9.88E-01
21343,9.98E-01
21344,6.82E-01
21345,4.58E-02
21346,8.24E-01
21347,9.81E-01
21348,9.83E-01
21349,7.21E-01
21350,9.80E-01
21351,8.68E-02
21352,9.98E-01
21353,5.22E-01
21354,5.62E-01
21355,1.46E-01
21356,2.25E-01
21357,9.97E-01
21358,9.94E-01
21359,9.97E-01
21360,1.54E-01
21361,9.78E-01
21362,4.12E-01
21363,9.58E-01
21364,9.80E-01
21365,9.26E-01
21366,8.96E-01
21367,9.96E-01
21368,1.77E-01
21369,1.19E-01
21370,4.97E-02
21371,9.78E-02
21372,1.55E-03
21373,9.98E-01
21374,9.99E-01
21375,9.98E-01
21376,7.91E-01
21377,4.24E-03
21378,7.96E-03
21379,3.72E-03
21380,6.20E-01
21381,1.28E-01
21382,1.87E-01
21383,9.93E-01
21384,9.98E-01
21385,9.99E-01
21386,6.36E-02
21387,3.97E-01
21388,9.97E-01
21389,9.99E-01
21390,9.99E-01
21391,9.44E-01
21392,9.85E-01
21393,8.30E-01
21394,9.01E-01
21395,8.57E-01
21396,7.37E-01
21397,9.99E-01
21398,3.68E-03
21399,1.02E-01
21400,9.82E-01
21401,9.99E-01
21402,9.97E-01
21403,2.33E-01
21404,9.79E-01
21405,9.92E-01
21406,9.99E-01
21407,8.93E-01
21408,1.28E-03
21409,9.86E-01
21410,9.85E-01
21411,9.72E-01
21412,9.88E-01
21413,9.87E-01
21414,7.38E-01
21415,3.92E-02
21416,7.18E-01
21417,6.64E-03
21418,9.86E-01
21419,3.71E-03
21420,9.93E-01
21421,6.69E-01
21422,1.30E-02
21423,9.93E-01
21424,3.88E-01
21425,9.19E-01
21426,9.98E-01
21427,9.89E-01
21428,9.37E-01
21429,6.38E-01
21430,9.22E-01
21431,6.56E-03
21432,4.25E-03
21433,9.96E-01
21434,3.95E-03
21435,6.46E-03
21436,1.23E-01
21437,9.99E-01
21438,9.78E-01
21439,9.81E-01
21440,9.84E-01
21441,9.70E-01
21442,4.91E-01
21443,5.63E-03
21444,4.68E-01
21445,1.26E-01
21446,9.05E-01
21447,9.92E-01
21448,9.97E-01
21449,4.00E-01
21450,2.98E-01
21451,3.37E-03
21452,1.70E-01
21453,2.78E-03
21454,9.91E-01
21455,5.00E-03
21456,9.99E-01
21457,3.79E-04
21458,1.84E-01
21459,1.82E-03
21460,9.96E-01
21461,3.81E-03
21462,1.13E-02
21463,5.01E-03
21464,1.76E-01
21465,3.61E-01
21466,6.06E-01
21467,3.37E-03
21468,1.63E-03
21469,2.06E-01
21470,1.61E-03
21471,1.20E-03
21472,8.10E-02
21473,9.97E-01
21474,2.35E-01
21475,1.27E-02
21476,1.73E-03
21477,2.27E-01
21478,4.92E-03
21479,3.75E-02
21480,1.57E-01
21481,2.38E-02
21482,9.35E-03
21483,1.97E-03
21484,3.64E-03
21485,3.24E-03
21486,6.47E-02
21487,1.64E-03
21488,2.15E-03
21489,7.25E-03
21490,9.68E-03
21491,1.75E-03
21492,1.07E-01
21493,1.59E-02
21494,1.19E-03
21495,1.93E-03
21496,6.59E-03
21497,7.97E-01
21498,4.08E-03
21499,5.98E-04
21500,5.42E-03
21501,4.82E-01
21502,1.78E-01
21503,4.46E-03
21504,1.14E-02
21505,4.82E-02
21506,1.94E-02
21507,7.47E-03
21508,1.16E-03
21509,1.17E-03
21510,1.76E-02
21511,2.93E-03
21512,3.40E-03
21513,1.11E-03
21514,1.50E-02
21515,5.85E-02
21516,7.36E-01
21517,7.76E-02
21518,8.68E-03
21519,1.73E-01
21520,8.82E-02
21521,7.12E-04
21522,2.14E-02
21523,4.05E-03
21524,1.56E-01
21525,6.96E-03
21526,2.52E-02
21527,1.62E-01
21528,1.87E-03
21529,7.62E-04
21530,6.00E-03
21531,2.17E-02
21532,1.08E-01
21533,2.75E-03
21534,2.25E-01
21535,1.03E-03
21536,5.09E-02
21537,2.65E-03
21538,7.69E-04
21539,5.39E-03
21540,2.99E-02
21541,9.65E-01
21542,9.36E-03
21543,1.70E-02
21544,8.50E-02
21545,6.54E-01
21546,1.84E-02
21547,2.92E-02
21548,2.60E-03
21549,3.13E-03
21550,1.46E-01
21551,9.64E-03
21552,2.23E-02
21553,2.99E-04
21554,2.52E-03
21555,4.91E-03
21556,2.95E-01
21557,2.04E-03
21558,1.25E-01
21559,6.08E-03
21560,2.49E-02
21561,2.87E-03
21562,1.28E-01
21563,4.62E-02
21564,7.65E-03
21565,1.66E-01
21566,8.77E-02
21567,5.56E-04
21568,7.14E-03
21569,1.00E-03
21570,7.36E-02
21571,3.54E-02
21572,1.95E-03
21573,5.32E-03
21574,1.64E-02
21575,2.20E-02
21576,1.23E-01
21577,4.76E-03
21578,3.09E-03
21579,7.02E-03
21580,2.22E-02
21581,1.29E-03
21582,4.32E-01
21583,6.04E-03
21584,2.21E-02
21585,1.24E-02
21586,4.73E-03
21587,1.82E-03
21588,9.92E-03
21589,4.64E-02
21590,2.86E-03
21591,2.81E-03
21592,9.08E-02
21593,1.46E-02
21594,3.56E-02
21595,2.28E-03
21596,1.17E-01
21597,1.54E-03
21598,2.08E-03
21599,1.60E-03
21600,7.58E-02
21601,1.09E-02
21602,5.15E-03
21603,4.20E-02
21604,2.70E-02
21605,6.98E-01
21606,5.09E-03
21607,3.98E-03
21608,1.15E-03
21609,2.17E-03
21610,3.18E-04
21611,8.84E-02
21612,5.73E-03
21613,7.14E-01
21614,2.11E-03
21615,1.07E-02
21616,5.20E-03
21617,2.64E-02
21618,2.87E-03
21619,1.76E-01
21620,1.61E-03
21621,1.49E-01
21622,7.77E-03
21623,4.81E-02
21624,2.42E-03
21625,1.09E-03
21626,1.10E-01
21627,2.26E-02
21628,1.60E-02
21629,2.72E-02
21630,1.42E-02
21631,7.74E-01
21632,1.14E-02
21633,2.22E-01
21634,1.39E-02
21635,1.85E-01
21636,2.88E-03
21637,1.03E-01
21638,1.43E-03
21639,8.67E-03
21640,2.43E-03
21641,3.39E-01
21642,2.30E-03
21643,2.98E-02
21644,3.83E-03
21645,1.71E-02
21646,3.92E-03
21647,1.02E-02
21648,1.71E-03
21649,9.75E-03
21650,3.03E-03
21651,1.62E-02
21652,6.44E-01
21653,4.83E-04
21654,1.52E-02
21655,1.43E-03
21656,2.04E-03
21657,4.02E-03
21658,3.10E-03
21659,2.49E-03
21660,2.30E-03
21661,2.65E-02
21662,1.74E-03
21663,9.19E-03
21664,3.63E-01
21665,2.73E-03
21666,8.07E-03
21667,2.44E-01
21668,1.18E-02
21669,5.92E-03
21670,1.09E-02
21671,1.45E-02
21672,1.19E-01
21673,3.53E-04
21674,1.56E-03
21675,2.89E-02
21676,3.46E-03
21677,2.74E-02
21678,1.09E-02
21679,1.01E-02
21680,9.20E-01
21681,4.02E-03
21682,3.96E-03
21683,1.01E-02
21684,7.45E-03
21685,4.59E-03
21686,3.12E-01
21687,1.46E-02
21688,3.31E-03
21689,8.98E-02
21690,2.86E-03
21691,1.68E-02
21692,2.41E-03
21693,5.86E-03
21694,1.75E-01
21695,4.63E-03
21696,9.02E-02
21697,3.85E-02
21698,6.09E-02
21699,1.03E-02
21700,7.42E-03
21701,2.64E-03
21702,3.21E-01
21703,1.32E-02
21704,6.24E-03
21705,4.96E-04
21706,2.27E-02
21707,9.87E-03
21708,1.61E-03
21709,5.09E-03
21710,1.50E-02
21711,4.18E-03
21712,2.21E-03
21713,1.29E-01
21714,1.77E-02
21715,5.19E-03
21716,3.72E-02
21717,1.34E-03
21718,1.12E-02
21719,2.56E-01
21720,5.64E-03
21721,3.91E-02
21722,1.33E-03
21723,3.29E-03
21724,1.64E-02
21725,4.61E-03
21726,8.81E-01
21727,3.45E-03
21728,3.23E-02
21729,9.97E-01
21730,1.46E-02
21731,2.18E-02
21732,8.76E-02
21733,2.51E-03
21734,2.56E-03
21735,9.46E-01
21736,1.80E-02
21737,5.42E-04
21738,8.16E-01
21739,9.94E-01
21740,1.35E-01
21741,1.22E-03
21742,9.98E-01
21743,2.49E-02
21744,6.87E-02
21745,1.69E-02
21746,9.84E-01
21747,5.66E-01
21748,9.60E-01
21749,3.11E-02
21750,4.55E-03
21751,6.85E-02
21752,9.94E-01
21753,5.97E-02
21754,9.40E-01
21755,1.91E-01
21756,9.61E-01
21757,1.61E-01
21758,5.08E-03
21759,1.98E-02
21760,9.97E-01
21761,2.60E-03
21762,1.64E-02
21763,1.41E-01
21764,9.99E-01
21765,5.01E-03
21766,1.63E-03
21767,3.53E-02
21768,9.05E-02
21769,9.99E-01
21770,5.63E-01
21771,1.04E-01
21772,1.34E-01
21773,3.98E-02
21774,2.01E-02
21775,9.77E-01
21776,9.60E-03
21777,3.77E-03
21778,9.91E-01
21779,8.04E-03
21780,1.00E+00
21781,8.10E-01
21782,9.96E-01
21783,9.99E-01
21784,9.99E-01
21785,4.54E-03
21786,9.82E-01
21787,7.73E-02
